qid,name,place_hint,wikipedia_url,sublists
Q120878183,Mount Gravatt Cemetery and Crematorium,Australia,https://en.wikipedia.org/wiki/Mount_Gravatt_Cemetery_and_Crematorium,List of cemeteries in Australia
Q1196056,Mawangdui,China,https://en.wikipedia.org/wiki/Mawangdui,List of cemeteries in China
Q838166,Babaoshan Revolutionary Cemetery,China,https://en.wikipedia.org/wiki/Babaoshan_Revolutionary_Cemetery,List of cemeteries in China|List of national cemeteries
Q746537,Astana Cemetery,China,https://en.wikipedia.org/wiki/Astana_Cemetery,List of cemeteries in China
Q5465253,Foochow Mission Cemetery,China,https://en.wikipedia.org/wiki/Foochow_Mission_Cemetery,List of cemeteries in China
Q619258,Cemetery of Confucius,China,https://en.wikipedia.org/wiki/Cemetery_of_Confucius,List of cemeteries in China
Q10926150,National Revolutionary Army Memorial Cemetery,China,https://en.wikipedia.org/wiki/National_Revolutionary_Army_Memorial_Cemetery,List of cemeteries in China
Q15916405,Lingshan Islamic Cemetery,China,https://en.wikipedia.org/wiki/Lingshan_Islamic_Cemetery,List of cemeteries in China
Q10871992,Mausoleum of Soong Ching Ling,China,https://en.wikipedia.org/wiki/Mausoleum_of_Soong_Ching_Ling,List of cemeteries in China
Q746647,Montmartre Cemetery,France,https://en.wikipedia.org/wiki/Montmartre_Cemetery,List of cemeteries in France
Q28924,Catacombs of Paris,France,https://en.wikipedia.org/wiki/Catacombs_of_Paris,List of cemeteries in France
Q1092107,Passy Cemetery,France,https://en.wikipedia.org/wiki/Passy_Cemetery,List of cemeteries in France
Q372937,Saint-Ouen Cemetery,France,https://en.wikipedia.org/wiki/Saint-Ouen_Cemetery,List of cemeteries in France
Q1092090,Saint-Vincent Cemetery,France,https://en.wikipedia.org/wiki/Saint-Vincent_Cemetery,List of cemeteries in France
Q2655037,Batignolles Cemetery,France,https://en.wikipedia.org/wiki/Batignolles_Cemetery,List of cemeteries in France
Q2482942,Cimetière parisien de Bagneux,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_parisien_de_Bagneux,List of cemeteries in France
Q437930,Neuilly-sur-Seine Old Communal Cemetery,France,https://en.wikipedia.org/wiki/Neuilly-sur-Seine_Old_Communal_Cemetery,List of cemeteries in France
Q2627946,Cimetière des Gonards,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_des_Gonards,List of cemeteries in France
Q2972674,Cimetière parisien de Pantin,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_parisien_de_Pantin,List of cemeteries in France
Q2134416,Normandy American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Normandy_American_Cemetery_and_Memorial,List of cemeteries in France
Q2972490,Oise-Aisne American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Oise-Aisne_American_Cemetery_and_Memorial,List of cemeteries in France
Q1092108,Cimetière du Grand Jas,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_du_Grand_Jas,List of cemeteries in France
Q281477,Picpus Cemetery,France,https://en.wikipedia.org/wiki/Picpus_Cemetery,List of cemeteries in France
Q1092104,Holy Innocents' Cemetery,France,https://en.wikipedia.org/wiki/Holy_Innocents'_Cemetery,List of cemeteries in France
Q2972660,Bény-sur-Mer Canadian War Cemetery,France,https://en.wikipedia.org/wiki/B%C3%A9ny-sur-Mer_Canadian_War_Cemetery,List of cemeteries in France
Q2972657,Bretteville-sur-Laize Canadian War Cemetery,France,https://en.wikipedia.org/wiki/Bretteville-sur-Laize_Canadian_War_Cemetery,List of cemeteries in France
Q1540,Loyasse Cemetery,France,https://en.wikipedia.org/wiki/Loyasse_Cemetery,List of cemeteries in France
Q631270,Sainte-Geneviève-des-Bois Russian Cemetery,France,https://en.wikipedia.org/wiki/Sainte-Genevi%C3%A8ve-des-Bois_Russian_Cemetery,List of cemeteries in France
Q2310119,Orglandes German war cemetery,France,https://en.wikipedia.org/wiki/Orglandes_German_war_cemetery,List of cemeteries in France
Q2972492,Aisne-Marne American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Aisne-Marne_American_Cemetery_and_Memorial,List of cemeteries in France
Q728835,Lorraine American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Lorraine_American_Cemetery_and_Memorial,List of cemeteries in France
Q7321408,Rhone American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Rhone_American_Cemetery_and_Memorial,List of cemeteries in France
Q2972653,Brittany American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Brittany_American_Cemetery_and_Memorial,List of cemeteries in France
Q2215301,Meuse-Argonne American Cemetery,France,https://en.wikipedia.org/wiki/Meuse-Argonne_American_Cemetery,List of cemeteries in France
Q750011,Somme American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Somme_American_Cemetery_and_Memorial,List of cemeteries in France
Q647265,St. Mihiel American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/St._Mihiel_American_Cemetery_and_Memorial,List of cemeteries in France
Q2972491,Suresnes American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Suresnes_American_Cemetery_and_Memorial,List of cemeteries in France
Q2190686,Epinal American Cemetery and Memorial,France,https://en.wikipedia.org/wiki/Epinal_American_Cemetery_and_Memorial,List of cemeteries in France
Q2972535,Grenelle cemetery,France,https://en.wikipedia.org/wiki/Grenelle_cemetery,List of cemeteries in France
Q272208,Montparnasse Cemetery,France,https://en.wikipedia.org/wiki/Montparnasse_Cemetery,List of cemeteries in France
Q2040499,V.C. Corner Australian Cemetery and Memorial,France,https://en.wikipedia.org/wiki/V.C._Corner_Australian_Cemetery_and_Memorial,List of cemeteries in France
Q613337,"Jewish cemetery, Besançon",France,https://en.wikipedia.org/wiki/Jewish_cemetery%2C_Besan%C3%A7on,List of cemeteries in France
Q2972480,Cimetière Saint-Pierre (Marseille),France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_Saint-Pierre_(Marseille),List of cemeteries in France
Q2972477,Saint Roch Cemetery,France,https://en.wikipedia.org/wiki/Saint_Roch_Cemetery,List of cemeteries in France
Q2972595,Errancis Cemetery,France,https://en.wikipedia.org/wiki/Errancis_Cemetery,List of cemeteries in France
Q1152786,Madeleine cemetery,France,https://en.wikipedia.org/wiki/Madeleine_cemetery,List of cemeteries in France
Q2464410,"Russian Orthodox Cemetery, Nice",France,https://en.wikipedia.org/wiki/Russian_Orthodox_Cemetery%2C_Nice,List of cemeteries in France
Q4358249,Quéant Road Cemetery,France,https://en.wikipedia.org/wiki/Qu%C3%A9ant_Road_Cemetery,List of cemeteries in France
Q2972531,Levallois-Perret Cemetery,France,https://en.wikipedia.org/wiki/Levallois-Perret_Cemetery,List of cemeteries in France
Q2972677,Cimetière parisien de Thiais,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_parisien_de_Thiais,List of cemeteries in France
Q2972544,Montrouge Cemetery,France,https://en.wikipedia.org/wiki/Montrouge_Cemetery,List of cemeteries in France
Q19276150,Saints-Pères Cemetery,France,https://en.wikipedia.org/wiki/Saints-P%C3%A8res_Cemetery,List of cemeteries in France
Q15402052,Saint-Germain Cemetery,France,https://en.wikipedia.org/wiki/Saint-Germain_Cemetery,List of cemeteries in France
Q2972484,Cimetière Sainte-Marguerite,France,https://en.wikipedia.org/wiki/Cimeti%C3%A8re_Sainte-Marguerite,List of cemeteries in France
Q2445744,AIF Burial Ground Commonwealth War Graves Commission Cemetery,France,https://en.wikipedia.org/wiki/AIF_Burial_Ground_Commonwealth_War_Graves_Commission_Cemetery,List of cemeteries in France
Q23021852,"Protestant Cemetery, Montpellier",France,https://en.wikipedia.org/wiki/Protestant_Cemetery%2C_Montpellier,List of cemeteries in France
Q59709805,"Protestant Cemetery, Bordeaux",France,https://en.wikipedia.org/wiki/Protestant_Cemetery%2C_Bordeaux,List of cemeteries in France
Q3771645,Rahumäe Cemetery,Estonia,https://en.wikipedia.org/wiki/Rahum%C3%A4e_Cemetery,List of cemeteries in Estonia
Q1533091,Kopli cemetery,Estonia,https://en.wikipedia.org/wiki/Kopli_cemetery,List of cemeteries in Estonia
Q5251189,Defence Forces Cemetery of Tallinn,Estonia,https://en.wikipedia.org/wiki/Defence_Forces_Cemetery_of_Tallinn,List of cemeteries in Estonia
Q6950303,Mõigu Cemetery,Estonia,https://en.wikipedia.org/wiki/M%C3%B5igu_Cemetery,List of cemeteries in Estonia
Q857516,Kalamaja Cemetery,Estonia,https://en.wikipedia.org/wiki/Kalamaja_Cemetery,List of cemeteries in Estonia
Q7278380,Raadi cemetery,Estonia,https://en.wikipedia.org/wiki/Raadi_cemetery,List of cemeteries in Estonia
Q2541547,Metsakalmistu,Estonia,https://en.wikipedia.org/wiki/Metsakalmistu,List of cemeteries in Estonia
Q12375118,Siselinna Cemetery,Estonia,https://en.wikipedia.org/wiki/Siselinna_Cemetery,List of cemeteries in Estonia
Q12376121,"Alexander Nevsky Cemetery, Tallinn",Estonia,https://en.wikipedia.org/wiki/Alexander_Nevsky_Cemetery%2C_Tallinn,List of cemeteries in Estonia
Q14955080,Liiva Cemetery,Estonia,https://en.wikipedia.org/wiki/Liiva_Cemetery,List of cemeteries in Estonia
Q14955500,Pärnamäe Cemetery,Estonia,https://en.wikipedia.org/wiki/P%C3%A4rnam%C3%A4e_Cemetery,List of cemeteries in Estonia
Q14955717,Reopalu Cemetery,Estonia,https://en.wikipedia.org/wiki/Reopalu_Cemetery,List of cemeteries in Estonia
Q20529360,Vormsi Cemetery,Estonia,https://en.wikipedia.org/wiki/Vormsi_Cemetery,List of cemeteries in Estonia
Q12373020,Pärnu Alevi Cemetery,Estonia,https://en.wikipedia.org/wiki/P%C3%A4rnu_Alevi_Cemetery,List of cemeteries in Estonia
Q12363947,Hiiu-Rahu Cemetery,Estonia,https://en.wikipedia.org/wiki/Hiiu-Rahu_Cemetery,List of cemeteries in Estonia
Q2617627,Turkish State Cemetery,Turkey,https://en.wikipedia.org/wiki/Turkish_State_Cemetery,List of cemeteries in Turkey|List of national cemeteries
Q4822451,Cebeci Asri Cemetery,Turkey,https://en.wikipedia.org/wiki/Cebeci_Asri_Cemetery,List of cemeteries in Turkey
Q5686262,Haydarpaşa Cemetery,Turkey,https://en.wikipedia.org/wiki/Haydarpa%C5%9Fa_Cemetery,List of cemeteries in Turkey
Q29635,Zincirlikuyu Cemetery,Turkey,https://en.wikipedia.org/wiki/Zincirlikuyu_Cemetery,List of cemeteries in Turkey
Q5338337,Edirnekapı Martyr's Cemetery,Turkey,https://en.wikipedia.org/wiki/Edirnekap%C4%B1_Martyr's_Cemetery,List of cemeteries in Turkey
Q4833524,Aşiyan Asri Cemetery,Turkey,https://en.wikipedia.org/wiki/A%C5%9Fiyan_Asri_Cemetery,List of cemeteries in Turkey
Q5444318,Feriköy Protestant Cemetery,Turkey,https://en.wikipedia.org/wiki/Ferik%C3%B6y_Protestant_Cemetery,List of cemeteries in Turkey
Q6819633,Merkezefendi Cemetery,Turkey,https://en.wikipedia.org/wiki/Merkezefendi_Cemetery,List of cemeteries in Turkey
Q8082558,Şişli Greek Orthodox Cemetery,Turkey,https://en.wikipedia.org/wiki/%C5%9Ei%C5%9Fli_Greek_Orthodox_Cemetery,List of cemeteries in Turkey
Q7130905,Pangaltı Catholic Cemetery,Turkey,https://en.wikipedia.org/wiki/Pangalt%C4%B1_Catholic_Cemetery,List of cemeteries in Turkey
Q8082557,Şişli Armenian Cemetery,Turkey,https://en.wikipedia.org/wiki/%C5%9Ei%C5%9Fli_Armenian_Cemetery,List of cemeteries in Turkey
Q15234036,Karşıyaka Cemetery,Turkey,https://en.wikipedia.org/wiki/Kar%C5%9F%C4%B1yaka_Cemetery,List of cemeteries in Turkey
Q16902302,Ulus Sephardi Jewish Cemetery,Turkey,https://en.wikipedia.org/wiki/Ulus_Sephardi_Jewish_Cemetery,List of cemeteries in Turkey
Q16902303,Ulus Ashkenazi Jewish Cemetery,Turkey,https://en.wikipedia.org/wiki/Ulus_Ashkenazi_Jewish_Cemetery,List of cemeteries in Turkey
Q16895045,Mersin Interfaith Cemetery,Turkey,https://en.wikipedia.org/wiki/Mersin_Interfaith_Cemetery,List of cemeteries in Turkey
Q19458352,Feriköy Cemetery,Turkey,https://en.wikipedia.org/wiki/Ferik%C3%B6y_Cemetery,List of cemeteries in Turkey
Q4842153,Baguio Cemetery,Philippines,https://en.wikipedia.org/wiki/Baguio_Cemetery,List of cemeteries in the Philippines
Q8510103,Clark Veterans Cemetery,Philippines,https://en.wikipedia.org/wiki/Clark_Veterans_Cemetery,List of cemeteries in the Philippines
Q18128430,Nagcarlan Underground Cemetery,Philippines,https://en.wikipedia.org/wiki/Nagcarlan_Underground_Cemetery,List of cemeteries in the Philippines
Q30593659,San Joaquin Campo Santo,Philippines,https://en.wikipedia.org/wiki/San_Joaquin_Campo_Santo,List of cemeteries in the Philippines
Q125208083,Sunken Cemetery,Philippines,https://en.wikipedia.org/wiki/Sunken_Cemetery,List of cemeteries in the Philippines
Q1263215,Glasnevin Cemetery,Ireland,https://en.wikipedia.org/wiki/Glasnevin_Cemetery,List of cemeteries in Ireland|List of national cemeteries
Q1117693,Milltown Cemetery,Ireland,https://en.wikipedia.org/wiki/Milltown_Cemetery,List of cemeteries in Ireland
Q4089963,Bodenstown Graveyard,Ireland,https://en.wikipedia.org/wiki/Bodenstown_Graveyard,List of cemeteries in Ireland
Q4852265,Ballyoan Cemetery,Ireland,https://en.wikipedia.org/wiki/Ballyoan_Cemetery,List of cemeteries in Ireland
Q4882254,Belfast City Cemetery,Ireland,https://en.wikipedia.org/wiki/Belfast_City_Cemetery,List of cemeteries in Ireland
Q2972618,"Huguenot Cemetery, Dublin",Ireland,https://en.wikipedia.org/wiki/Huguenot_Cemetery%2C_Dublin,List of cemeteries in Ireland
Q7587914,"St. Fintan's Cemetery, Sutton",Ireland,https://en.wikipedia.org/wiki/St._Fintan's_Cemetery%2C_Sutton,List of cemeteries in Ireland
Q7587907,St. Finbarr's Cemetery,Ireland,https://en.wikipedia.org/wiki/St._Finbarr's_Cemetery,List of cemeteries in Ireland
Q1205321,Glencree German war cemetery,Ireland,https://en.wikipedia.org/wiki/Glencree_German_war_cemetery,List of cemeteries in Ireland
Q1181173,Dean's Grange Cemetery,Ireland,https://en.wikipedia.org/wiki/Dean's_Grange_Cemetery,List of cemeteries in Ireland
Q917854,Mount Jerome Cemetery and Crematorium,Ireland,https://en.wikipedia.org/wiki/Mount_Jerome_Cemetery_and_Crematorium,List of cemeteries in Ireland
Q5133319,Clifton Street Cemetery,Ireland,https://en.wikipedia.org/wiki/Clifton_Street_Cemetery,List of cemeteries in Ireland
Q4997076,"Bully's Acre, Dublin",Ireland,https://en.wikipedia.org/wiki/Bully's_Acre%2C_Dublin,List of cemeteries in Ireland
Q6820305,"Merrion Cemetery, Bellevue",Ireland,https://en.wikipedia.org/wiki/Merrion_Cemetery%2C_Bellevue,List of cemeteries in Ireland
Q5046156,Carrickbrennan Churchyard,Ireland,https://en.wikipedia.org/wiki/Carrickbrennan_Churchyard,List of cemeteries in Ireland
Q5504156,"Friends Burial Ground, Dublin",Ireland,https://en.wikipedia.org/wiki/Friends_Burial_Ground%2C_Dublin,List of cemeteries in Ireland
Q5296764,Donnybrook Cemetery,Ireland,https://en.wikipedia.org/wiki/Donnybrook_Cemetery,List of cemeteries in Ireland
Q7083659,Old Church Cemetery (Cobh),Ireland,https://en.wikipedia.org/wiki/Old_Church_Cemetery_(Cobh),List of cemeteries in Ireland
Q7720881,"Cabbage Garden, Dublin",Ireland,https://en.wikipedia.org/wiki/Cabbage_Garden%2C_Dublin,List of cemeteries in Ireland
Q5595705,Grangegorman Military Cemetery,Ireland,https://en.wikipedia.org/wiki/Grangegorman_Military_Cemetery,List of cemeteries in Ireland
Q4852004,Ballybough Cemetery,Ireland,https://en.wikipedia.org/wiki/Ballybough_Cemetery,List of cemeteries in Ireland
Q7368233,Roselawn Cemetery,Ireland,https://en.wikipedia.org/wiki/Roselawn_Cemetery,List of cemeteries in Ireland
Q6488625,Laraghbryan,Ireland,https://en.wikipedia.org/wiki/Laraghbryan,List of cemeteries in Ireland
Q22084251,Shanganagh Cemetery,Ireland,https://en.wikipedia.org/wiki/Shanganagh_Cemetery,List of cemeteries in Ireland
Q28232512,"Huguenot Cemetery, Cork",Ireland,https://en.wikipedia.org/wiki/Huguenot_Cemetery%2C_Cork,List of cemeteries in Ireland
Q29022144,Goldenbridge Cemetery,Ireland,https://en.wikipedia.org/wiki/Goldenbridge_Cemetery,List of cemeteries in Ireland
Q38250962,Tea Lane Graveyard,Ireland,https://en.wikipedia.org/wiki/Tea_Lane_Graveyard,List of cemeteries in Ireland
Q65043920,Friar's Bush Graveyard,Ireland,https://en.wikipedia.org/wiki/Friar's_Bush_Graveyard,List of cemeteries in Ireland
Q65052844,Conwal Cemetery,Ireland,https://en.wikipedia.org/wiki/Conwal_Cemetery,List of cemeteries in Ireland
Q116371097,Dolphins Barn Jewish Cemetery,Ireland,https://en.wikipedia.org/wiki/Dolphins_Barn_Jewish_Cemetery,List of cemeteries in Ireland
Q123232559,Curraghkippane Cemetery,Ireland,https://en.wikipedia.org/wiki/Curraghkippane_Cemetery,List of cemeteries in Ireland
Q4800382,Arthur Street Cemetery,New Zealand,https://en.wikipedia.org/wiki/Arthur_Street_Cemetery,List of cemeteries in New Zealand
Q7960815,Wakapuaka Cemetery,New Zealand,https://en.wikipedia.org/wiki/Wakapuaka_Cemetery,List of cemeteries in New Zealand
Q5314989,Dunedin Southern Cemetery,New Zealand,https://en.wikipedia.org/wiki/Dunedin_Southern_Cemetery,List of cemeteries in New Zealand
